Sektor,Kõrgemal seisev asutus,Registrikood,Üksuse nimi,Üksuse liik,Muudatused
KOV,Saarde Vallavalitsus,90004616,Sihtasutus Kilingi-Nõmme Tervise- ja Hoolduskeskus,sihtasutused,
KOV,Pärnu Linnavalitsus,90004668,Sihtasutus Tõstamaa Mõis,sihtasutused,
KOV,Pärnu Linnavalitsus,90004987,sihtasutus Tõstamaa Hooldekodu,sihtasutused,
KOV,Paide Linnavalitsus,90005018,Sihtasutus PAIDE SPORDIKESKUS,sihtasutused,
KOV,Rapla Vallavalitsus,90005047,Sihtasutus Rapla Spordirajatised,sihtasutused,
KOV,Paide Linnavalitsus,90005066,Sihtasutus Paide Haldus,sihtasutused,
KOV,Saue Vallavalitsus,90005414,Haiba Lastekodu Sihtasutus,sihtasutused,
KOV,Tallinna Linnakantselei,90005596,Sihtasutus Tallinna Tehnika- ja Teaduskeskus,sihtasutused,
KOV,Saue Vallavalitsus,90005834,Ääsmäe Kultuuri ja Spordi Sihtasutus,sihtasutused,
KOV,Tallinna Linnakantselei,90006271,Sihtasutus Õpilasmalev,sihtasutused,
KOV,Tallinna Linnakantselei,90006590,Sihtasutus Tallinna Lastehaigla,sihtasutused,
KOV,riigi ja KOVi poolt asutatud,90006963,Sihtasutus A.H.Tammsaare Muuseum Vargamäel,sihtasutused,
KOV,mitme KOVi poolt asutatud,90007098,Sihtasutus Järvamaa,sihtasutused,
KOV,Rõuge Vallavalitsus,90007201,sihtasutus Rõuge Energiakeskus,sihtasutused,
KOV,Tartu Linnavalitsus,90007247,Sihtasutus Tartu Keskkonnahariduse Keskus,sihtasutused,
KOV,Mustvee Vallavalitsus,90007371,Sihtasutus Mustvee Tervis,sihtasutused,
KOV,Tartu Linnavalitsus,90007431,Sihtasutus Tartu Vaimse Tervise Hooldekeskus,sihtasutused,
KOV,Elva Vallavalitsus,90007454,Sihtasutus Rõngu Hooldekodu,sihtasutused,
KOV,Räpina Vallavalitsus,90007477,SIHTASUTUS VERIORA NOORTEKAS,sihtasutused,
KOV,mitme KOVi poolt asutatud,90007508,SIHTASUTUS PÕLVAMAA ARENDUSKESKUS,sihtasutused,
KOV,Mustvee Vallavalitsus,90007603,Sihtasutus KALEVIPOJA KODA,sihtasutused,
KOV,Tartu Vallavalitsus,90007611,Raadi Sihtasutus,sihtasutused,
KOV,Jõgeva Vallavalitsus,90007626,Sihtasutus Kuremaa Elamuskeskus,sihtasutused,
KOV,Valga Vallavalitsus,90007632,sihtasutus Taheva Sanatoorium,sihtasutused,
KOV,Võru Linnavalitsus,90007649,Sihtasutus Võru Spordikeskus,sihtasutused,
KOV,Kambja Vallavalitsus,90007709,sihtasutus Aarike Hooldekeskus,sihtasutused,
KOV,Võru Linnavalitsus,90007721,Sihtasutus Võru Pensionäride Päevakeskus,sihtasutused,
KOV,Põltsamaa Vallavalitsus,90007738,Sihtasutus Põltsamaa Tervis,sihtasutused,
KOV,Põltsamaa Vallavalitsus,90007786,Sihtasutus Põltsamaa Sport,sihtasutused,
KOV,Nõo vallavalitsus,90007856,sihtasutus Nõo Hooldekodu,sihtasutused,
KOV,Tartu Vallavalitsus,90007879,Sihtasutus Saadjärve,sihtasutused,
KOV,Peipsiääre Vallavalitsus,90007968,sihtasutus Peipsiveere Hooldusravikeskus,sihtasutused,
KOV,Rõuge Vallavalitsus,90008063,Sihtasutus Rõuge Jäähall,sihtasutused,
KOV,Põlva Vallavalitsus,90008073,Sihtasutus Põlva Sport,sihtasutused,
KOV,Tallinna Linnakantselei,90008436,Sihtasutus Tallinna Lauluväljak,sihtasutused,
KOV,Kiili Vallavalitsus,90008614,Kiili Varahalduse Sihtasutus,sihtasutused,
KOV,Lääne-Harju Vallavalitsus,90008672,Pakri Saarte Arenduse Sihtasutus,sihtasutused,
KOV,mitme KOVi poolt asutatud,90008844,Sihtasutus Põhja-Läänemaa Turismi- ja Spordiobjektide Halduskeskus,sihtasutused,
KOV,Tallinna Linnakantselei,90009231,Sihtasutus Tallinna Ettevõtlusinkubaatorid,sihtasutused,
KOV,Tallinna Linnakantselei,90009424,Sihtasutus Tallinna Kultuurikatel,sihtasutused,
KOV,Keila Linnavalitsus,90009499,Sihtasutus Keila Leht,sihtasutused,
KOV,Viimsi Vallavalitsus,90009565,Sihtasutus Rannarahva Muuseum,sihtasutused,
KOV,Anija Vallavalitsus,90009938,SIHTASUTUS ANIJA MÕISA HALDUS,sihtasutused,
KOV,mitme KOVi poolt asutatud,90010195,Muhu Hooldekeskuse Sihtasutus,sihtasutused,
KOV,Harku Vallavalitsus,90010213,Vääna Mõisakooli Sihtasutus,sihtasutused,
KOV,Alutaguse Vallavalitsus,90010261,Pannjärve Tervisespordikeskus Sihtasutus,sihtasutused,
KOV,Paide Linnavalitsus,90010290,sihtasutus Ajakeskus Wittenstein,sihtasutused,
KOV,Loksa Linnavalitsus,90010551,Sihtasutus Loksa Kultuur,sihtasutused,
KOV,Põlva Vallavalitsus,90010634,Sihtasutus Mooste Mõis,sihtasutused,
KOV,Võru Linnavalitsus,90010686,Sihtasutus Võru Kannel,sihtasutused,
KOV,Hiiumaa Vallavalitsus,90010700,Sihtasutus Hiiu Maakonna Hooldekeskus Tohvri,sihtasutused,
KOV,Alutaguse Vallavalitsus,90010999,Sihtasutus Mäetaguse Arengufond,sihtasutused,
KOV,Harku Vallavalitsus,90011042,Huvitegevuse ja Noorsootöö Sihtasutus,sihtasutused,
KOV,Põhja-Sakala Vallavalitsus,90011131,Sihtasutus Lõhavere Ravi- ja Hooldekeskus,sihtasutused,
KOV,mitme KOVi poolt asutatud,90011198,Sihtasutus Perekodu,sihtasutused,
KOV,Valga Vallavalitsus,90011272,Sihtasutus Valga Isamaalise Kasvatuse Püsiekspositsioon,sihtasutused,
KOV,Võru Vallavalitsus,90011317,Vastseliina Piiskopilinnuse Sihtasutus,sihtasutused,
KOV,Tartu Linnavalitsus,90011415,Sihtasutus Tartu Loomemajanduskeskus,sihtasutused,
KOV,mitme KOVi poolt asutatud,90012366,Sihtasutus Juuru ja Hageri Kihelkonna Muuseumid,sihtasutused,
KOV,Tartu Linnavalitsus,90012478,Sihtasutus Tartu Perekodu Käopesa,sihtasutused,
KOV,Räpina Vallavalitsus,90012544,Sihtasutus Räpina Saun,sihtasutused,
KOV,Luunja Vallavalitsus,90012550,Sihtasutus Luunja Jõesadam,sihtasutused,
KOV,Räpina Vallavalitsus,90012640,Sihtasutus Räpina Sadamad ja Puhkealad,sihtasutused,
KOV,Saaremaa Vallavalitsus,90012998,Sihtasutus Hooldekodu Saaremaa Valss,sihtasutused,
KOV,Saaremaa Vallavalitsus,90013064,Sihtasutus Lääne-Saare Kultuurivara,sihtasutused,
KOV,Luunja Vallavalitsus,90013070,Luunja Varahalduse Sihtasutus,sihtasutused,
KOV,Kadrina Vallavalitsus,90013093,Sihtasutus Kadrina Spordikeskus,sihtasutused,
KOV,Põlva Vallavalitsus,90013153,sihtasutus Tilsi Perekodu,sihtasutused,
KOV,Kastre Vallavalitsus,90013213,Sihtasutus Hooldekodu Härmalõng,sihtasutused,
KOV,Alutaguse Vallavalitsus,90013220,Sihtasutus Iisaku Kihelkonna Muuseum,sihtasutused,
KOV,mitme KOVi poolt asutatud,90013265,Sihtasutus Jõgevamaa Arendus- ja Ettevõtluskeskus,sihtasutused,
KOV,Anija Vallavalitsus,90013294,Sihtasutus Anija Valla Spordimaailm,sihtasutused,
KOV,Lääneranna Vallavalitsus,90013395,Sihtasutus Lääneranna Hoolekanne,sihtasutused,
KOV,Elva Vallavalitsus,90013420,Sihtasutus Elva Kultuur ja Sport,sihtasutused,
KOV,Järva Vallavalitsus,90013615,Sihtasutus Valgehobusemäe Suusa- ja Puhkekeskus,sihtasutused,
KOV,mitme KOVi poolt asutatud,90013785,Sihtasutus Viljandimaa Arenduskeskus,sihtasutused,
KOV,Alutaguse Vallavalitsus,90013839,Sihtasutus Illuka Arengufond,sihtasutused,
KOV,Rapla Vallavalitsus,90013868,Sihtasutus RAEK,sihtasutused,
KOV,mitme KOVi poolt asutatud,90013874,Sihtasutus Läänemaa,sihtasutused,
KOV,mitme KOVi poolt asutatud,90013897,Sihtasutus Tartu Ärinõuandla,sihtasutused,
KOV,mitme KOVi poolt asutatud,90013972,Sihtasutus Võrumaa Arenduskeskus,sihtasutused,
KOV,Võru Vallavalitsus,90013986,Sihtasutus Sõmerpalu Hooldekodu,sihtasutused,
KOV,Hiiumaa Vallavalitsus,90014030,Sihtasutus Hiiumaa Arenduskeskus,sihtasutused,
KOV,mitme KOVi poolt asutatud,90014098,Sihtasutus Saare Arenduskeskus,sihtasutused,
KOV,Järva Vallavalitsus,90014135,Sihtasutus EESTI PIIMANDUSMUUSEUM,sihtasutused,
KOV,mitme KOVi poolt asutatud,90014158,Sihtasutus Pärnumaa Arenduskeskus,sihtasutused,
KOV,Märjamaa Vallavalitsus,90014388,Sihtasutus Märjamaa Valla Spordikeskus,sihtasutused,
KOV,Saue Vallavalitsus,90014460,Veskimöldre haridusmaja sihtasutus,sihtasutused,
KOV,Hiiumaa Vallavalitsus,90014553,Sihtasutus Hiiumaa Sadamad,sihtasutused,
KOV,Rõuge Vallavalitsus,90014566,Sihtasutus Haanjamaa Sport,sihtasutused,
KOV,Narva-Jõesuu Linnavalitsus,90014744,Sihtasutus Narva-Jõesuu sadam,sihtasutused,
KOV,Saaremaa Vallavalitsus,90014750,Sihtasutus Kuressaare Teater,sihtasutused,
KOV,Tartu Linnavalitsus,90014885,Sihtasutus Tartu 2024,sihtasutused,
KOV,Peipsiääre Vallavalitsus,90014901,Sihtasutus Kallaste Arendus,sihtasutused,
KOV,Alutaguse Vallavalitsus,90015270,Sihtasutus Alutagusemaa,sihtasutused,
KOV,Maardu Linnavalitsus,90015293,Sihtasutus Maardu Teenused,sihtasutused,
KOV,Viimsi Vallavalitsus,90015301,Sihtasutus Kultuuri- ja hariduskeskus Viimsi Artium,sihtasutused,
KOV,Põhja-Sakala Vallavalitsus,90015459,Sihtasutus Suure-Jaani Tervisekeskus,sihtasutused,
KOV,Rõuge Vallavalitsus,90015494,Sihtasutus Rõuge valla turism,sihtasutused,
KOV,Viljandi Vallavalitsus,90015577,sihtasutus Holstre-Polli Spordikeskus,sihtasutused,
KOV,Tallinna Linnakantselei,90015666,Sihtasutus Tallinna Haigla Arendus,sihtasutused,
KOV,Peipsiääre Vallavalitsus,90015886,Sihtasutus Alatskivi Tervisekeskus,sihtasutused,
KOV,Narva-Jõesuu Linnavalitsus,90016140,Sihtasutus Sinimäe vaba aja keskus,sihtasutused,Registreeritud 23.05.2024
KOV,Loksa Linnavalitsus,90016163,Sihtasutus Loksa Sport,sihtasutused,Registreeritud 29.05.2024
KOV,mitme KOVi poolt asutatud,90016173,Sihtasutus Narva-Jõesuu Peremajad,sihtasutused,Registreeritud 29.05.2024
KOV,Lüganuse Vallavalitsus,90016186,Sihtasutuse Hiiemäe Kurjuse Ohvrite Leinapark,sihtasutused,Registreeritud 04.06.2024
KOV,mitme KOVi poolt asutatud,90016252,Sihtasutus Maidla Maja,sihtasutused,Registreeritud 10.09.2024
KOV,Lüganuse Vallavalitsus,77002162,Lüganuse Valla Noortekeskus,valla või linna ametiasutuste hallatav asutus,Registreeritud 03.06.2025
KOV,Rõuge Vallavalitsus,77002185,Rõuge Haldus,valla või linna ametiasutuste hallatav asutus,Registreeritud 20.06.2025
KOV,Tallinna Linnakantselei,77002110,Tallinna Koduteenuse Keskus,valla või linna ametiasutuste hallatav asutus,Registreeritud 26.03.2025
KOV,Põltsamaa Vallavalitsus,77002127,Põltsamaa Spordikool,valla või linna ametiasutuste hallatav asutus,Registreeritud 25.04.2025
KOV,Loksa Linnavalitsus,77002148,Loksa Kultuurikeskus,valla või linna ametiasutuste hallatav asutus,Registreeritud 27.05.2025
KOV,Otepää Vallavalitsus,77002156,Otepää Haldusteenused,valla või linna ametiasutuste hallatav asutus,Registreeritud 02.06.2025
KOV,Loksa Linnavalitsus,77002133,Loksa Spordikeskus,valla või linna ametiasutuste hallatav asutus,Registreeritud 27.05.2025
KOV,Rae Vallavalitsus,77002083,Uuesalu Lasteaed,valla või linna ametiasutuste hallatav asutus,Registreeritud 17.02.2025
KOV,Tartu Vallavalitsus,77002073,Raadi Põhikool,valla või linna ametiasutuste hallatav asutus,Registreeritud 06.02.2025
KOV,Peipsiääre Vallavalitsus,77002096,Peipsiääre Lasteaed,valla või linna ametiasutuste hallatav asutus,Registreeritud 18.03.2025
KOV,Hiiumaa Vallavalitsus,77002104,Hiiumaa Laste ja Perede Tugiteenuste Keskus,valla või linna ametiasutuste hallatav asutus,Registreeritud 21.03.2025
KOV,Tallinna Linnakantselei,77002050,Tallinna Põhjatähe Põhikool,valla või linna ametiasutuste hallatav asutus,Registreeritud 28.01.2025
KOV,Tallinna Linnakantselei,77002067,Tallinna Avatud Kool,valla või linna ametiasutuste hallatav asutus,Registreeritud 29.01.2025
Muu avalik sektor,mitme KOVi poolt asutatud,10004973,aktsiaselts VÕRU VESI,äriühingud ja tulundusasutused,
Muu avalik sektor,Väike-Maarja Vallavalitsus,10054126,Osaühing Pandivere Vesi,äriühingud ja tulundusasutused,
Muu avalik sektor,Hiiumaa Vallavalitsus,10064136,aktsiaselts Kärdla Veevärk,äriühingud ja tulundusasutused,
Muu avalik sektor,Kehtna Vallavalitsus,10078799,Osaühing Järvakandi Soojus,äriühingud ja tulundusasutused,
Muu avalik sektor,Saaremaa Vallavalitsus,10083079,aktsiaselts Kuressaare Veevärk,äriühingud ja tulundusasutused,
Muu avalik sektor,Rae Vallavalitsus,10096975,Aktsiaselts ELVESO,äriühingud ja tulundusasutused,
Muu avalik sektor,Saaremaa Vallavalitsus,10105549,Aktsiaselts Kuressaare Soojus,äriühingud ja tulundusasutused,
Muu avalik sektor,Järva Vallavalitsus,10117967,AS Järva Haldus,äriühingud ja tulundusasutused,
Muu avalik sektor,mitme KOVi poolt asutatud,10120395,aktsiaselts PÄRNU VESI,äriühingud ja tulundusasutused,
Muu avalik sektor,Peipsiääre Vallavalitsus,10124996,osaühing KENADRON,äriühingud ja tulundusasutused,
Muu avalik sektor,Räpina Vallavalitsus,10135942,aktsiaselts REVEKOR,äriühingud ja tulundusasutused,
Muu avalik sektor,mitme KOVi poolt asutatud,10151183,aktsiaselts PÕLVA VESI,äriühingud ja tulundusasutused,
Muu avalik sektor,Tartu Linnavalitsus,10151668,aktsiaselts Tartu Veevärk,äriühingud ja tulundusasutused,
Muu avalik sektor,Võru Vallavalitsus,10171228,osaühing VAKS,äriühingud ja tulundusasutused,
Muu avalik sektor,mitme KOVi poolt asutatud,10175723,aktsiaselts Haapsalu Veevärk,äriühingud ja tulundusasutused,
Muu avalik sektor,Rakvere Linnavalitsus,10177099,Aktsiaselts Rakvere Soojus,äriühingud ja tulundusasutused,
Muu avalik sektor,Viljandi Linnavalitsus,10185182,Aktsiaselts Viljandi Veevärk,äriühingud ja tulundusasutused,
Muu avalik sektor,Valga Vallavalitsus,10210129,AS VALGA VESI,äriühingud ja tulundusasutused,
Muu avalik sektor,Põlva Vallavalitsus,10244660,Aktsiaselts Põlva Soojus,äriühingud ja tulundusasutused,
Muu avalik sektor,Lüganuse Vallavalitsus,10245027,Aktsiaselts Kiviõli Soojus,äriühingud ja tulundusasutused,
Muu avalik sektor,Tapa Vallavalitsus,10246506,Tamsalu Kalor AS,äriühingud ja tulundusasutused,
Muu avalik sektor,Haljala Vallavalitsus,10247300,Aktsiaselts Haljala Soojus,äriühingud ja tulundusasutused,
Muu avalik sektor,Elva Vallavalitsus,10255847,osaühing Elva Soojus,äriühingud ja tulundusasutused,
Muu avalik sektor,Haapsalu Linnavalitsus,10259288,Haapsalu Linnamajanduse Aktsiaselts,äriühingud ja tulundusasutused,
Muu avalik sektor,mitme KOVi poolt asutatud,10268413,Aktsiaselts Rakvere Vesi,äriühingud ja tulundusasutused,
Muu avalik sektor,Otepää Vallavalitsus,10270166,osaühing OTEPÄÄ MAAMÕÕDUBÜROO,äriühingud ja tulundusasutused,
Muu avalik sektor,Otepää Vallavalitsus,10273845,AS Otepää Veevärk,äriühingud ja tulundusasutused,
Muu avalik sektor,Pärnu Linnavalitsus,10275471,Estonia Spa Hotels AS,äriühingud ja tulundusasutused,
Muu avalik sektor,Pärnu Linnavalitsus,10275577,Osaühing SuFe,äriühingud ja tulundusasutused,
Muu avalik sektor,Viru-Nigula vallavalitsus,10294913,OÜ Aseri Kommunaal,äriühingud ja tulundusasutused,
Muu avalik sektor,Põhja-Pärnumaa Vallavalitsus,10296177,aktsiaselts Mako,äriühingud ja tulundusasutused,
Muu avalik sektor,mitme KOVi poolt asutatud,10307716,Osaühing Raven,äriühingud ja tulundusasutused,
Muu avalik sektor,Tartu Linnavalitsus,10319990,AS TARTU TURG,äriühingud ja tulundusasutused,
Muu avalik sektor,Kehtna Vallavalitsus,10332654,Kehtna Vesi osaühing,äriühingud ja tulundusasutused,
Muu avalik sektor,Sillamäe Linnavalitsus,10337120,Aktsiaselts MEKE SILLAMÄE,äriühingud ja tulundusasutused,
Muu avalik sektor,Kadrina Vallavalitsus,10338177,Aktsiaselts Kadrina Soojus,äriühingud ja tulundusasutused,
Muu avalik sektor,Sillamäe Linnavalitsus,10339515,Aktsiaselts Sillamäe-Veevärk,äriühingud ja tulundusasutused,
Muu avalik sektor,Saku Vallavalitsus,10344321,Aktsiaselts Saku Maja,äriühingud ja tulundusasutused,
Muu avalik sektor,Anija Vallavalitsus,10348690,Osaühing VELKO AV,äriühingud ja tulundusasutused,
Muu avalik sektor,Viljandi Vallavalitsus,10357298,Osaühing Ramsi VK,äriühingud ja tulundusasutused,
Muu avalik sektor,Saue Vallavalitsus,10395123,Aktsiaselts KOVEK,äriühingud ja tulundusasutused,
Muu avalik sektor,Kohila Vallavalitsus,10407814,osaühing Kohila Maja,äriühingud ja tulundusasutused,
Muu avalik sektor,Saaremaa Vallavalitsus,10415110,Osaühing Kuressaare Bussijaam,äriühingud ja tulundusasutused,
Muu avalik sektor,Vinni Vallavalitsus,10445714,Aktsiaselts Vinni Spordikompleks,äriühingud ja tulundusasutused,
Muu avalik sektor,Lääne-Nigula Vallavalitsus,10447162,AS Lääne-Nigula Varahaldus,äriühingud ja tulundusasutused,
Muu avalik sektor,Kuusalu Vallavalitsus,10447914,OÜ Kuusalu Soojus,äriühingud ja tulundusasutused,
Muu avalik sektor,Jõelähtme Vallavalitsus,10451270,OÜ Loo Vesi,äriühingud ja tulundusasutused,
Muu avalik sektor,Viimsi Vallavalitsus,10461699,AS Viimsi Vesi,äriühingud ja tulundusasutused,
Muu avalik sektor,mitme KOVi poolt asutatud,10464290,Aktsiaselts Paide Vesi,äriühingud ja tulundusasutused,
Muu avalik sektor,Rapla Vallavalitsus,10466194,aktsiaselts Rapla Vesi,äriühingud ja tulundusasutused,
Muu avalik sektor,Häädemeeste Vallavalitsus,10468951,Aktsiaselts Häädemeeste VK,äriühingud ja tulundusasutused,
Muu avalik sektor,Lääneranna Vallavalitsus,10539467,Osaühing Lihula Soojus,äriühingud ja tulundusasutused,
Muu avalik sektor,Toila Vallavalitsus,10579389,Aktsiaselts Vekanor,äriühingud ja tulundusasutused,
Muu avalik sektor,Türi Vallavalitsus,10652436,Osaühing Türi Linnavara,äriühingud ja tulundusasutused,
Muu avalik sektor,Järva Vallavalitsus,10672746,Aktsiaselts Väätsa Prügila,äriühingud ja tulundusasutused,
Muu avalik sektor,Tartu Linnavalitsus,10738741,OÜ Tartu Veekeskus,äriühingud ja tulundusasutused,
Muu avalik sektor,Kiili Vallavalitsus,10782274,Osaühing KIILI KVH,äriühingud ja tulundusasutused,
Muu avalik sektor,Haapsalu Linnavalitsus,10792290,Osaühing Haapsalu Linna Spordibaasid,äriühingud ja tulundusasutused,
Muu avalik sektor,Maardu Linnavalitsus,10807888,Aktsiaselts Maardu Vesi,äriühingud ja tulundusasutused,
Muu avalik sektor,Pärnu Linnavalitsus,10836969,Osaühing PAIKRE,äriühingud ja tulundusasutused,
Muu avalik sektor,Tõrva Vallavalitsus,10852135,OSAÜHING TÕRVA VEEJÕUD,äriühingud ja tulundusasutused,
Muu avalik sektor,mitme KOVi poolt asutatud,10854476,Osaühing JÄRVE BIOPUHASTUS,äriühingud ja tulundusasutused,
Muu avalik sektor,Kose Vallavalitsus,10917886,OÜ KOSE VESI,äriühingud ja tulundusasutused,
Muu avalik sektor,mitme KOVi poolt asutatud,10985184,Põltsamaa Vesi OÜ,äriühingud ja tulundusasutused,
Muu avalik sektor,mitme KOVi poolt asutatud,11044696,AS Emajõe Veevärk,äriühingud ja tulundusasutused,
Muu avalik sektor,mitme KOVi poolt asutatud,11179769,Hiiumaa Jäätmejaam OÜ,äriühingud ja tulundusasutused,
Muu avalik sektor,Alutaguse Vallavalitsus,11192119,Mehntack OÜ,äriühingud ja tulundusasutused,
Muu avalik sektor,mitme KOVi poolt asutatud,11363639,Osaühing Saaremaa Prügila,äriühingud ja tulundusasutused,
Muu avalik sektor,Lüganuse Vallavalitsus,11381459,Rakovor Osaühing,äriühingud ja tulundusasutused,
Muu avalik sektor,Jõgeva Vallavalitsus,11541489,Osaühing Jõgeva Veevärk,äriühingud ja tulundusasutused,
Muu avalik sektor,Loksa Linnavalitsus,11561799,Osaühing Loksa Haljastus,äriühingud ja tulundusasutused,
Muu avalik sektor,Maardu Linnavalitsus,11896844,OÜ Maardu Linnavarahooldus,äriühingud ja tulundusasutused,
Muu avalik sektor,Toila Vallavalitsus,12583722,Voka Vara OÜ,äriühingud ja tulundusasutused,
Muu avalik sektor,Pärnu Linnavalitsus,14494632,Osaühing Pärnu Päikesepark 1,äriühingud ja tulundusasutused,
Muu avalik sektor,Pärnu Linnavalitsus,14497659,Osaühing Pärnu Päikesepark 2,äriühingud ja tulundusasutused,
Muu avalik sektor,Pärnu Linnavalitsus,14497843,Osaühing Pärnu Päikesepark 3,äriühingud ja tulundusasutused,
Muu avalik sektor,Pärnu Linnavalitsus,14507984,Osaühing Pärnu Päikesepark 4,äriühingud ja tulundusasutused,
Muu avalik sektor,Otepää Vallavalitsus,14652137,OÜ Otepää Üürimajad,äriühingud ja tulundusasutused,
Muu avalik sektor,Mulgi Vallavalitsus,16503424,Mulgi Perearstikeskus OÜ,äriühingud ja tulundusasutused,
Muu avalik sektor,Jõgeva Vallavalitsus,16543412,Jõgeva Valla Perearstikeskus OÜ,äriühingud ja tulundusasutused,
Muu avalik sektor,Lääne-Nigula Vallavalitsus,16725136,Lääne-Nigula Perearstikeskus OÜ,äriühingud ja tulundusasutused,
Muu avalik sektor,Saaremaa Vallavalitsus,16753500,Lehe 5 Kodu OÜ,äriühingud ja tulundusasutused,
